distribution,x_axis_value,mu,case,entity_id
Exponential,27,0.8434999999999999,Worst,10995116278652
Exponential,27,0.9629999999999999,Average,10995116278652
Exponential,28,0.8300000000000001,Worst,10995116278652
Exponential,28,0.974,Average,10995116278652
Exponential,29,0.8414999999999999,Worst,10995116278652
Exponential,29,0.9625000000000001,Average,10995116278652
Exponential,30,0.8464999999999998,Worst,10995116278652
Exponential,30,0.9715,Average,10995116278652
Exponential,1,0.005,Worst,870
Exponential,1,0.5549999999999999,Average,870
Exponential,2,0.08099999999999999,Worst,870
Exponential,2,0.7535000000000001,Average,870
Exponential,3,0.1965,Worst,870
Exponential,3,0.8205,Average,870
Exponential,4,0.2904999999999999,Worst,870
Exponential,4,0.6214999999999999,Average,870
Exponential,5,0.35550000000000004,Worst,870
Exponential,5,0.8805,Average,870
Exponential,6,0.44200000000000006,Worst,870
Exponential,6,0.8260000000000002,Average,870
Exponential,7,0.469,Worst,870
Exponential,7,0.8764999999999998,Average,870
Exponential,8,0.5295,Worst,870
Exponential,8,0.9239999999999998,Average,870
Exponential,9,0.5589999999999999,Worst,870
Exponential,9,0.9530000000000001,Average,870
Exponential,10,0.614,Worst,870
Exponential,10,0.9334999999999999,Average,870
Exponential,11,0.631,Worst,870
Exponential,11,0.9389999999999998,Average,870
Exponential,12,0.6530000000000001,Worst,870
Exponential,12,0.9024999999999999,Average,870
Exponential,13,0.6805,Worst,870
Exponential,13,0.931,Average,870
Exponential,14,0.6985000000000001,Worst,870
Exponential,14,0.8945000000000001,Average,870
Exponential,15,0.7190000000000001,Worst,870
Exponential,15,0.916,Average,870
Exponential,16,0.743,Worst,870
Exponential,16,0.95,Average,870
Exponential,17,0.7380000000000001,Worst,870
Exponential,17,0.9540000000000001,Average,870
Exponential,18,0.7689999999999999,Worst,870
Exponential,18,0.9469999999999998,Average,870
Exponential,19,0.76,Worst,870
Exponential,19,0.9775,Average,870
Exponential,20,0.787,Worst,870
Exponential,20,0.9645000000000001,Average,870
Exponential,21,0.795,Worst,870
Exponential,21,0.9504999999999999,Average,870
Exponential,22,0.792,Worst,870
Exponential,22,0.9710000000000001,Average,870
Exponential,23,0.7995000000000001,Worst,870
Exponential,23,0.9564999999999999,Average,870
Exponential,24,0.8145,Worst,870
Exponential,24,0.9629999999999999,Average,870
Exponential,25,0.812,Worst,870
Exponential,25,0.9724999999999999,Average,870
Exponential,26,0.8194999999999999,Worst,870
Exponential,26,0.975,Average,870
Exponential,27,0.8220000000000001,Worst,870
Exponential,27,0.9625,Average,870
Exponential,28,0.8469999999999999,Worst,870
Exponential,28,0.9640000000000001,Average,870
Exponential,29,0.8539999999999999,Worst,870
Exponential,29,0.9425000000000001,Average,870
Exponential,30,0.842,Worst,870
Exponential,30,0.9695,Average,870
Exponential,1,0.005,Worst,15393162789933
Exponential,1,0.37849999999999995,Average,15393162789933
Exponential,2,0.07849999999999999,Worst,15393162789933
Exponential,2,0.483,Average,15393162789933
Exponential,3,0.178,Worst,15393162789933
Exponential,3,0.7680000000000001,Average,15393162789933
Exponential,4,0.29050000000000004,Worst,15393162789933
Exponential,4,0.7585000000000001,Average,15393162789933
Exponential,5,0.37200000000000005,Worst,15393162789933
Exponential,5,0.7835,Average,15393162789933
Exponential,6,0.44499999999999995,Worst,15393162789933
Exponential,6,0.8195,Average,15393162789933
Exponential,7,0.47800000000000004,Worst,15393162789933
Exponential,7,0.8544999999999998,Average,15393162789933
Exponential,8,0.5005,Worst,15393162789933
Exponential,8,0.8379999999999999,Average,15393162789933
Exponential,9,0.5635,Worst,15393162789933
Exponential,9,0.8515,Average,15393162789933
Exponential,10,0.603,Worst,15393162789933
Exponential,10,0.9049999999999999,Average,15393162789933
Exponential,11,0.6185000000000002,Worst,15393162789933
Exponential,11,0.8925000000000001,Average,15393162789933
Exponential,12,0.651,Worst,15393162789933
Exponential,12,0.9369999999999999,Average,15393162789933
Exponential,13,0.665,Worst,15393162789933
Exponential,13,0.9275,Average,15393162789933
Exponential,14,0.701,Worst,15393162789933
Exponential,14,0.9435,Average,15393162789933
Exponential,15,0.7045,Worst,15393162789933
Exponential,15,0.9109999999999999,Average,15393162789933
Exponential,16,0.7095,Worst,15393162789933
Exponential,16,0.9494999999999999,Average,15393162789933
Exponential,17,0.7585,Worst,15393162789933
Exponential,17,0.9574999999999999,Average,15393162789933
Exponential,18,0.7565000000000002,Worst,15393162789933
Exponential,18,0.95,Average,15393162789933
Exponential,19,0.765,Worst,15393162789933
Exponential,19,0.952,Average,15393162789933
Exponential,20,0.7845,Worst,15393162789933
Exponential,20,0.9810000000000001,Average,15393162789933
Exponential,21,0.795,Worst,15393162789933
Exponential,21,0.9605,Average,15393162789933
Exponential,22,0.7965,Worst,15393162789933
Exponential,22,0.9664999999999999,Average,15393162789933
Exponential,23,0.8074999999999999,Worst,15393162789933
Exponential,23,0.9875,Average,15393162789933
Exponential,24,0.8035,Worst,15393162789933
Exponential,24,0.913,Average,15393162789933
Exponential,25,0.825,Worst,15393162789933
Exponential,25,0.9485000000000001,Average,15393162789933
Exponential,26,0.8344999999999999,Worst,15393162789933
Exponential,26,0.9710000000000001,Average,15393162789933
Exponential,27,0.828,Worst,15393162789933
Exponential,27,0.9835,Average,15393162789933
Exponential,28,0.8430000000000002,Worst,15393162789933
Exponential,28,0.976,Average,15393162789933
Exponential,29,0.844,Worst,15393162789933
Exponential,29,0.9604999999999999,Average,15393162789933
Exponential,30,0.8425,Worst,15393162789933
Exponential,30,0.966,Average,15393162789933
Exponential,1,0.0,Worst,10995116278647
Exponential,1,0.0,Average,10995116278647
Exponential,2,0.0755,Worst,10995116278647
Exponential,2,0.5860000000000001,Average,10995116278647
Exponential,3,0.181,Worst,10995116278647
Exponential,3,0.4694999999999999,Average,10995116278647
Exponential,4,0.26,Worst,10995116278647
Exponential,4,0.5790000000000001,Average,10995116278647
Exponential,5,0.402,Worst,10995116278647
Exponential,5,0.798,Average,10995116278647
Exponential,6,0.4215,Worst,10995116278647
Exponential,6,0.9344999999999999,Average,10995116278647
Exponential,7,0.476,Worst,10995116278647
Exponential,7,0.9744999999999999,Average,10995116278647
Exponential,8,0.524,Worst,10995116278647
Exponential,8,0.8925000000000001,Average,10995116278647
Exponential,9,0.5809999999999998,Worst,10995116278647
Exponential,9,0.9005000000000001,Average,10995116278647
Exponential,10,0.5875,Worst,10995116278647
Exponential,10,0.9030000000000001,Average,10995116278647
Exponential,11,0.6335000000000001,Worst,10995116278647
Exponential,11,0.9165000000000001,Average,10995116278647
Exponential,12,0.6249999999999999,Worst,10995116278647
Exponential,12,0.9219999999999999,Average,10995116278647
Exponential,13,0.6820000000000002,Worst,10995116278647
Exponential,13,0.9334999999999999,Average,10995116278647
Exponential,14,0.704,Worst,10995116278647
Exponential,14,0.9600000000000002,Average,10995116278647
Exponential,15,0.7085,Worst,10995116278647
Exponential,15,0.9409999999999998,Average,10995116278647
Exponential,16,0.733,Worst,10995116278647
Exponential,16,0.9099999999999999,Average,10995116278647
Exponential,17,0.7414999999999999,Worst,10995116278647
Exponential,17,0.9615,Average,10995116278647
Exponential,18,0.7695000000000001,Worst,10995116278647
Exponential,18,0.9120000000000001,Average,10995116278647
Exponential,19,0.764,Worst,10995116278647
Exponential,19,0.9744999999999999,Average,10995116278647
Exponential,20,0.7775000000000001,Worst,10995116278647
Exponential,20,0.9650000000000002,Average,10995116278647
Exponential,21,0.8065,Worst,10995116278647
Exponential,21,0.9410000000000002,Average,10995116278647
Exponential,22,0.8039999999999999,Worst,10995116278647
Exponential,22,0.978,Average,10995116278647
Exponential,23,0.8099999999999999,Worst,10995116278647
Exponential,23,0.9715,Average,10995116278647
Exponential,24,0.8205,Worst,10995116278647
Exponential,24,0.978,Average,10995116278647
Exponential,25,0.8150000000000001,Worst,10995116278647
Exponential,25,0.9525,Average,10995116278647
Exponential,26,0.8275,Worst,10995116278647
Exponential,26,0.9545,Average,10995116278647
Exponential,27,0.8305,Worst,10995116278647
Exponential,27,0.9525,Average,10995116278647
Exponential,28,0.8435,Worst,10995116278647
Exponential,28,0.9584999999999999,Average,10995116278647
Exponential,29,0.8450000000000001,Worst,10995116278647
Exponential,29,0.95,Average,10995116278647
Exponential,30,0.8489999999999999,Worst,10995116278647
Exponential,30,0.9555,Average,10995116278647
Exponential,1,0.004,Worst,19791209301529
Exponential,1,0.6045,Average,19791209301529
Exponential,2,0.09099999999999998,Worst,19791209301529
Exponential,2,0.513,Average,19791209301529
Exponential,3,0.1795,Worst,19791209301529
Exponential,3,0.641,Average,19791209301529
Exponential,4,0.29500000000000004,Worst,19791209301529
Exponential,4,0.657,Average,19791209301529
Exponential,5,0.357,Worst,19791209301529
Exponential,5,0.869,Average,19791209301529
Exponential,6,0.41800000000000004,Worst,19791209301529
Exponential,6,0.808,Average,19791209301529
Exponential,7,0.49749999999999994,Worst,19791209301529
Exponential,7,0.8859999999999999,Average,19791209301529
Exponential,8,0.5145000000000001,Worst,19791209301529
Exponential,8,0.9225000000000001,Average,19791209301529
Exponential,9,0.56,Worst,19791209301529
Exponential,9,0.9265000000000001,Average,19791209301529
Exponential,10,0.6125,Worst,19791209301529
Exponential,10,0.9194999999999999,Average,19791209301529
Exponential,11,0.6480000000000001,Worst,19791209301529
Exponential,11,0.933,Average,19791209301529
Exponential,12,0.6460000000000001,Worst,19791209301529
Exponential,12,0.9545,Average,19791209301529
Exponential,13,0.671,Worst,19791209301529
Exponential,13,0.901,Average,19791209301529
Exponential,14,0.6905000000000001,Worst,19791209301529
Exponential,14,0.9585000000000001,Average,19791209301529
Exponential,15,0.714,Worst,19791209301529
Exponential,15,0.9245000000000001,Average,19791209301529
Exponential,16,0.7085,Worst,19791209301529
Exponential,16,0.9375000000000002,Average,19791209301529
Exponential,17,0.7485,Worst,19791209301529
Exponential,17,0.9269999999999999,Average,19791209301529
Exponential,18,0.7695,Worst,19791209301529
Exponential,18,0.921,Average,19791209301529
Exponential,19,0.7505000000000001,Worst,19791209301529
Exponential,19,0.917,Average,19791209301529
Exponential,20,0.779,Worst,19791209301529
Exponential,20,0.9485000000000001,Average,19791209301529
Exponential,21,0.7975,Worst,19791209301529
Exponential,21,0.9279999999999999,Average,19791209301529
Exponential,22,0.798,Worst,19791209301529
Exponential,22,0.9295,Average,19791209301529
Exponential,23,0.8035000000000002,Worst,19791209301529
Exponential,23,0.9349999999999999,Average,19791209301529
Exponential,24,0.8015000000000001,Worst,19791209301529
Exponential,24,0.9695,Average,19791209301529
Exponential,25,0.8195,Worst,19791209301529
Exponential,25,0.9594999999999999,Average,19791209301529
Exponential,26,0.8349999999999997,Worst,19791209301529
Exponential,26,0.9589999999999999,Average,19791209301529
Exponential,27,0.8234999999999999,Worst,19791209301529
Exponential,27,0.9545,Average,19791209301529
Exponential,28,0.833,Worst,19791209301529
Exponential,28,0.9480000000000001,Average,19791209301529
Exponential,29,0.834,Worst,19791209301529
Exponential,29,0.976,Average,19791209301529
Exponential,30,0.8455,Worst,19791209301529
Exponential,30,0.9630000000000001,Average,19791209301529
Exponential,1,0.006500000000000001,Worst,8796093023493
Exponential,1,0.5605,Average,8796093023493
Exponential,2,0.0685,Worst,8796093023493
Exponential,2,0.6205,Average,8796093023493
Exponential,3,0.1825,Worst,8796093023493
Exponential,3,0.635,Average,8796093023493
Exponential,4,0.281,Worst,8796093023493
Exponential,4,0.9019999999999999,Average,8796093023493
Exponential,5,0.35000000000000003,Worst,8796093023493
Exponential,5,0.75,Average,8796093023493
Exponential,6,0.42049999999999993,Worst,8796093023493
Exponential,6,0.8799999999999999,Average,8796093023493
Exponential,7,0.476,Worst,8796093023493
Exponential,7,0.9615,Average,8796093023493
Exponential,8,0.539,Worst,8796093023493
Exponential,8,0.8610000000000001,Average,8796093023493
Exponential,9,0.567,Worst,8796093023493
Exponential,9,0.9019999999999999,Average,8796093023493
Exponential,10,0.6104999999999999,Worst,8796093023493
Exponential,10,0.867,Average,8796093023493
Exponential,11,0.6365000000000001,Worst,8796093023493
Exponential,11,0.8985000000000001,Average,8796093023493
Exponential,12,0.653,Worst,8796093023493
Exponential,12,0.944,Average,8796093023493
Exponential,13,0.674,Worst,8796093023493
Exponential,13,0.958,Average,8796093023493
Exponential,14,0.724,Worst,8796093023493
Exponential,14,0.9174999999999999,Average,8796093023493
Exponential,15,0.7149999999999999,Worst,8796093023493
Exponential,15,0.966,Average,8796093023493
Exponential,16,0.7220000000000001,Worst,8796093023493
Exponential,16,0.938,Average,8796093023493
Exponential,17,0.7555,Worst,8796093023493
Exponential,17,0.9640000000000001,Average,8796093023493
Exponential,18,0.741,Worst,8796093023493
Exponential,18,0.9730000000000001,Average,8796093023493
Exponential,19,0.7660000000000001,Worst,8796093023493
Exponential,19,0.9475,Average,8796093023493
Exponential,20,0.7755,Worst,8796093023493
Exponential,20,0.9620000000000001,Average,8796093023493
Exponential,21,0.7889999999999999,Worst,8796093023493
Exponential,21,0.9719999999999999,Average,8796093023493
Exponential,22,0.797,Worst,8796093023493
Exponential,22,0.9674999999999999,Average,8796093023493
Exponential,23,0.799,Worst,8796093023493
Exponential,23,0.9540000000000003,Average,8796093023493
Exponential,24,0.8074999999999999,Worst,8796093023493
Exponential,24,0.9555,Average,8796093023493
Exponential,25,0.8150000000000001,Worst,8796093023493
Exponential,25,0.9729999999999999,Average,8796093023493
Exponential,26,0.834,Worst,8796093023493
Exponential,26,0.9654999999999999,Average,8796093023493
Exponential,27,0.8314999999999999,Worst,8796093023493
Exponential,27,0.9574999999999999,Average,8796093023493
Exponential,28,0.8300000000000001,Worst,8796093023493
Exponential,28,0.9585000000000001,Average,8796093023493
Exponential,29,0.845,Worst,8796093023493
Exponential,29,0.9690000000000001,Average,8796093023493
Exponential,30,0.8579999999999999,Worst,8796093023493
Exponential,30,0.9519999999999997,Average,8796093023493
Exponential,1,0.0045,Worst,1131
Exponential,1,0.6734999999999999,Average,1131
Exponential,2,0.06600000000000002,Worst,1131
Exponential,2,0.7285,Average,1131
Exponential,3,0.193,Worst,1131
Exponential,3,0.642,Average,1131
Exponential,4,0.274,Worst,1131
Exponential,4,0.8230000000000001,Average,1131
Exponential,5,0.35950000000000004,Worst,1131
Exponential,5,0.8309999999999998,Average,1131
Exponential,6,0.4285,Worst,1131
Exponential,6,0.8275,Average,1131
Exponential,7,0.4835,Worst,1131
Exponential,7,0.8825,Average,1131
Exponential,8,0.52,Worst,1131
Exponential,8,0.9030000000000001,Average,1131
Exponential,9,0.5635,Worst,1131
Exponential,9,0.842,Average,1131
Exponential,10,0.609,Worst,1131
Exponential,10,0.9745000000000001,Average,1131
Exponential,11,0.6214999999999999,Worst,1131
Exponential,11,0.9430000000000002,Average,1131
Exponential,12,0.6505,Worst,1131
Exponential,12,0.9115,Average,1131
Exponential,13,0.6875000000000001,Worst,1131
Exponential,13,0.9630000000000001,Average,1131
Exponential,14,0.6960000000000002,Worst,1131
Exponential,14,0.954,Average,1131
Exponential,15,0.711,Worst,1131
Exponential,15,0.9174999999999999,Average,1131
Exponential,16,0.734,Worst,1131
Exponential,16,0.9789999999999999,Average,1131
Exponential,17,0.7525,Worst,1131
Exponential,17,0.9440000000000002,Average,1131
Exponential,18,0.7470000000000001,Worst,1131
Exponential,18,0.9575000000000001,Average,1131
Exponential,19,0.7755000000000001,Worst,1131
Exponential,19,0.9105000000000001,Average,1131
Exponential,20,0.7925000000000001,Worst,1131
Exponential,20,0.9034999999999999,Average,1131
Exponential,21,0.7855,Worst,1131
Exponential,21,0.9734999999999999,Average,1131
Exponential,22,0.8084999999999999,Worst,1131
Exponential,22,0.9399999999999998,Average,1131
Exponential,23,0.807,Worst,1131
Exponential,23,0.9585000000000001,Average,1131
Exponential,24,0.8100000000000002,Worst,1131
Exponential,24,0.975,Average,1131
Exponential,25,0.82,Worst,1131
Exponential,25,0.9524999999999999,Average,1131
Exponential,26,0.8234999999999999,Worst,1131
Exponential,26,0.976,Average,1131
Exponential,27,0.8329999999999999,Worst,1131
Exponential,27,0.9639999999999999,Average,1131
Exponential,28,0.8390000000000001,Worst,1131
Exponential,28,0.9674999999999999,Average,1131
Exponential,29,0.8335000000000001,Worst,1131
Exponential,29,0.9809999999999999,Average,1131
Exponential,30,0.8390000000000001,Worst,1131
Exponential,30,0.9685,Average,1131
Exponential,1,0.005,Worst,32985348833548
Exponential,1,0.43549999999999994,Average,32985348833548
Exponential,2,0.07200000000000004,Worst,32985348833548
Exponential,2,0.897,Average,32985348833548
Exponential,3,0.175,Worst,32985348833548
Exponential,3,0.741,Average,32985348833548
Exponential,4,0.277,Worst,32985348833548
Exponential,4,0.8285,Average,32985348833548
Exponential,5,0.38150000000000006,Worst,32985348833548
Exponential,5,0.8494999999999999,Average,32985348833548
Exponential,6,0.43599999999999994,Worst,32985348833548
Exponential,6,0.8159999999999998,Average,32985348833548
Exponential,7,0.47350000000000003,Worst,32985348833548
Exponential,7,0.8794999999999998,Average,32985348833548
Exponential,8,0.5265000000000001,Worst,32985348833548
Exponential,8,0.8714999999999999,Average,32985348833548
Exponential,9,0.5655,Worst,32985348833548
Exponential,9,0.8705000000000002,Average,32985348833548
Exponential,10,0.6075,Worst,32985348833548
Exponential,10,0.9295,Average,32985348833548
Exponential,11,0.6375000000000001,Worst,32985348833548
Exponential,11,0.835,Average,32985348833548
Exponential,12,0.6799999999999999,Worst,32985348833548
Exponential,12,0.9274999999999999,Average,32985348833548
Exponential,13,0.6655,Worst,32985348833548
Exponential,13,0.951,Average,32985348833548
Exponential,14,0.7045000000000001,Worst,32985348833548
Exponential,14,0.9109999999999999,Average,32985348833548
Exponential,15,0.7015,Worst,32985348833548
Exponential,15,0.89,Average,32985348833548
Exponential,16,0.7195,Worst,32985348833548
Exponential,16,0.9155000000000001,Average,32985348833548
Exponential,17,0.734,Worst,32985348833548
Exponential,17,0.945,Average,32985348833548
Exponential,18,0.76,Worst,32985348833548
Exponential,18,0.952,Average,32985348833548
Exponential,19,0.7735,Worst,32985348833548
Exponential,19,0.9765,Average,32985348833548
Exponential,20,0.781,Worst,32985348833548
Exponential,20,0.9115,Average,32985348833548
Exponential,21,0.7875,Worst,32985348833548
Exponential,21,0.945,Average,32985348833548
Exponential,22,0.8015000000000001,Worst,32985348833548
Exponential,22,0.9625,Average,32985348833548
Exponential,23,0.8115,Worst,32985348833548
Exponential,23,0.958,Average,32985348833548
Exponential,24,0.8015000000000001,Worst,32985348833548
Exponential,24,0.9685,Average,32985348833548
Exponential,25,0.817,Worst,32985348833548
Exponential,25,0.9555,Average,32985348833548
Exponential,26,0.82,Worst,32985348833548
Exponential,26,0.9625,Average,32985348833548
Exponential,27,0.8275,Worst,32985348833548
Exponential,27,0.9644999999999999,Average,32985348833548
Exponential,28,0.8385,Worst,32985348833548
Exponential,28,0.9284999999999999,Average,32985348833548
Exponential,29,0.8404999999999999,Worst,32985348833548
Exponential,29,0.9550000000000001,Average,32985348833548
Exponential,30,0.849,Worst,32985348833548
Exponential,30,0.967,Average,32985348833548
Exponential,1,0.0055,Worst,4398046511257
Exponential,1,0.359,Average,4398046511257
Exponential,2,0.08149999999999999,Worst,4398046511257
Exponential,2,0.6114999999999999,Average,4398046511257
Exponential,3,0.19250000000000003,Worst,4398046511257
Exponential,3,0.711,Average,4398046511257
Exponential,4,0.271,Worst,4398046511257
Exponential,4,0.8155000000000001,Average,4398046511257
Exponential,5,0.355,Worst,4398046511257
Exponential,5,0.8644999999999999,Average,4398046511257
Exponential,6,0.4375,Worst,4398046511257
Exponential,6,0.8235000000000001,Average,4398046511257
Exponential,7,0.4739999999999999,Worst,4398046511257
Exponential,7,0.8424999999999999,Average,4398046511257
Exponential,8,0.5330000000000001,Worst,4398046511257
Exponential,8,0.8180000000000002,Average,4398046511257
Exponential,9,0.5765,Worst,4398046511257
Exponential,9,0.9345000000000001,Average,4398046511257
Exponential,10,0.6214999999999999,Worst,4398046511257
Exponential,10,0.9594999999999999,Average,4398046511257
Exponential,11,0.621,Worst,4398046511257
Exponential,11,0.9574999999999999,Average,4398046511257
Exponential,12,0.661,Worst,4398046511257
Exponential,12,0.9340000000000002,Average,4398046511257
Exponential,13,0.689,Worst,4398046511257
Exponential,13,0.9139999999999999,Average,4398046511257
Exponential,14,0.703,Worst,4398046511257
Exponential,14,0.93,Average,4398046511257
Exponential,15,0.733,Worst,4398046511257
Exponential,15,0.9599999999999997,Average,4398046511257
Exponential,16,0.7150000000000001,Worst,4398046511257
Exponential,16,0.9285,Average,4398046511257
Exponential,17,0.7409999999999999,Worst,4398046511257
Exponential,17,0.8895000000000002,Average,4398046511257
Exponential,18,0.768,Worst,4398046511257
Exponential,18,0.9315,Average,4398046511257
Exponential,19,0.768,Worst,4398046511257
Exponential,19,0.9419999999999998,Average,4398046511257
Exponential,20,0.7765000000000001,Worst,4398046511257
Exponential,20,0.9109999999999999,Average,4398046511257
Exponential,21,0.8015000000000001,Worst,4398046511257
Exponential,21,0.9560000000000001,Average,4398046511257
Exponential,22,0.791,Worst,4398046511257
Exponential,22,0.9804999999999999,Average,4398046511257
Exponential,23,0.82,Worst,4398046511257
Exponential,23,0.932,Average,4398046511257
Exponential,24,0.8160000000000001,Worst,4398046511257
Exponential,24,0.95,Average,4398046511257
Exponential,25,0.8195,Worst,4398046511257
Exponential,25,0.9814999999999999,Average,4398046511257
Exponential,26,0.821,Worst,4398046511257
Exponential,26,0.9550000000000001,Average,4398046511257
Exponential,27,0.8234999999999999,Worst,4398046511257
Exponential,27,0.9739999999999999,Average,4398046511257
Exponential,28,0.8365,Worst,4398046511257
Exponential,28,0.966,Average,4398046511257
Exponential,29,0.851,Worst,4398046511257
Exponential,29,0.974,Average,4398046511257
Exponential,30,0.8385,Worst,4398046511257
Exponential,30,0.9375,Average,4398046511257
Exponential,1,1.0,Worst,24189255811315
Exponential,1,1.0,Average,24189255811315
Exponential,2,1.0,Worst,24189255811315
Exponential,2,1.0,Average,24189255811315
Exponential,3,1.0,Worst,24189255811315
Exponential,3,1.0,Average,24189255811315
Exponential,4,1.0,Worst,24189255811315
Exponential,4,1.0,Average,24189255811315
Exponential,5,1.0,Worst,24189255811315
Exponential,5,1.0,Average,24189255811315
Exponential,6,1.0,Worst,24189255811315
Exponential,6,1.0,Average,24189255811315
Exponential,7,1.0,Worst,24189255811315
Exponential,7,1.0,Average,24189255811315
Exponential,8,1.0,Worst,24189255811315
Exponential,8,1.0,Average,24189255811315
Exponential,9,1.0,Worst,24189255811315
Exponential,9,1.0,Average,24189255811315
Exponential,10,1.0,Worst,24189255811315
Exponential,10,1.0,Average,24189255811315
Exponential,11,1.0,Worst,24189255811315
Exponential,11,1.0,Average,24189255811315
Exponential,12,1.0,Worst,24189255811315
Exponential,12,1.0,Average,24189255811315
Exponential,13,1.0,Worst,24189255811315
Exponential,13,1.0,Average,24189255811315
Exponential,14,1.0,Worst,24189255811315
Exponential,14,1.0,Average,24189255811315
Exponential,15,1.0,Worst,24189255811315
Exponential,15,1.0,Average,24189255811315
Exponential,16,1.0,Worst,24189255811315
Exponential,16,1.0,Average,24189255811315
Exponential,17,1.0,Worst,24189255811315
Exponential,17,1.0,Average,24189255811315
Exponential,18,1.0,Worst,24189255811315
Exponential,18,1.0,Average,24189255811315
Exponential,19,1.0,Worst,24189255811315
Exponential,19,1.0,Average,24189255811315
Exponential,20,1.0,Worst,24189255811315
Exponential,20,1.0,Average,24189255811315
Exponential,21,1.0,Worst,24189255811315
Exponential,21,1.0,Average,24189255811315
Exponential,22,1.0,Worst,24189255811315
Exponential,22,1.0,Average,24189255811315
Exponential,23,1.0,Worst,24189255811315
Exponential,23,1.0,Average,24189255811315
Exponential,24,1.0,Worst,24189255811315
Exponential,24,1.0,Average,24189255811315
Exponential,25,1.0,Worst,24189255811315
Exponential,25,1.0,Average,24189255811315
Exponential,26,1.0,Worst,24189255811315
Exponential,26,1.0,Average,24189255811315
Exponential,27,1.0,Worst,24189255811315
Exponential,27,1.0,Average,24189255811315
Exponential,28,1.0,Worst,24189255811315
Exponential,28,1.0,Average,24189255811315
Exponential,29,1.0,Worst,24189255811315
Exponential,29,1.0,Average,24189255811315
Exponential,30,1.0,Worst,24189255811315
Exponential,30,1.0,Average,24189255811315
Exponential,1,0.0045,Worst,1644
Exponential,1,0.627,Average,1644
Exponential,2,0.074,Worst,1644
Exponential,2,0.4545,Average,1644
Exponential,3,0.18949999999999997,Worst,1644
Exponential,3,0.731,Average,1644
Exponential,4,0.2705,Worst,1644
Exponential,4,0.7875,Average,1644
Exponential,5,0.3615,Worst,1644
Exponential,5,0.9365,Average,1644
Exponential,6,0.43400000000000005,Worst,1644
Exponential,6,0.8014999999999999,Average,1644
Exponential,7,0.47450000000000003,Worst,1644
Exponential,7,0.768,Average,1644
Exponential,8,0.529,Worst,1644
Exponential,8,0.8685,Average,1644
Exponential,9,0.5765,Worst,1644
Exponential,9,0.806,Average,1644
Exponential,10,0.6014999999999999,Worst,1644
Exponential,10,0.9275,Average,1644
Exponential,11,0.64,Worst,1644
Exponential,11,0.9395000000000001,Average,1644
Exponential,12,0.6475,Worst,1644
Exponential,12,0.953,Average,1644
Exponential,13,0.6825,Worst,1644
Exponential,13,0.983,Average,1644
Exponential,14,0.6765000000000001,Worst,1644
Exponential,14,0.882,Average,1644
Exponential,15,0.7015,Worst,1644
Exponential,15,0.9120000000000001,Average,1644
Exponential,16,0.74,Worst,1644
Exponential,16,0.9829999999999999,Average,1644
Exponential,17,0.7309999999999999,Worst,1644
Exponential,17,0.9299999999999999,Average,1644
Exponential,18,0.7460000000000001,Worst,1644
Exponential,18,0.932,Average,1644
Exponential,19,0.7815000000000001,Worst,1644
Exponential,19,0.9600000000000002,Average,1644
Exponential,20,0.7779999999999999,Worst,1644
Exponential,20,0.9694999999999998,Average,1644
Exponential,21,0.7935000000000001,Worst,1644
Exponential,21,0.985,Average,1644
Exponential,22,0.7799999999999999,Worst,1644
Exponential,22,0.9114999999999999,Average,1644
Exponential,23,0.8165000000000001,Worst,1644
Exponential,23,0.9415000000000001,Average,1644
Exponential,24,0.8230000000000001,Worst,1644
Exponential,24,0.952,Average,1644
Exponential,25,0.8194999999999999,Worst,1644
Exponential,25,0.9245000000000001,Average,1644
Exponential,26,0.8184999999999999,Worst,1644
Exponential,26,0.9600000000000002,Average,1644
Exponential,27,0.8394999999999999,Worst,1644
Exponential,27,0.9395,Average,1644
Exponential,28,0.8314999999999999,Worst,1644
Exponential,28,0.9640000000000001,Average,1644
Exponential,29,0.8380000000000001,Worst,1644
Exponential,29,0.9695,Average,1644
Exponential,30,0.842,Worst,1644
Exponential,30,0.9675,Average,1644
Exponential,1,0.006499999999999999,Worst,4398046512527
Exponential,1,0.43149999999999994,Average,4398046512527
Exponential,2,0.0865,Worst,4398046512527
Exponential,2,0.7394999999999999,Average,4398046512527
Exponential,3,0.17400000000000002,Worst,4398046512527
Exponential,3,0.6549999999999999,Average,4398046512527
Exponential,4,0.27199999999999996,Worst,4398046512527
Exponential,4,0.7905,Average,4398046512527
Exponential,5,0.3480000000000001,Worst,4398046512527
Exponential,5,0.8480000000000001,Average,4398046512527
Exponential,6,0.4385,Worst,4398046512527
Exponential,6,0.833,Average,4398046512527
Exponential,7,0.49700000000000005,Worst,4398046512527
Exponential,7,0.9145,Average,4398046512527
Exponential,8,0.5215,Worst,4398046512527
Exponential,8,0.8979999999999999,Average,4398046512527
Exponential,9,0.5824999999999999,Worst,4398046512527
Exponential,9,0.8605,Average,4398046512527
Exponential,10,0.6079999999999999,Worst,4398046512527
Exponential,10,0.8664999999999999,Average,4398046512527
Exponential,11,0.632,Worst,4398046512527
Exponential,11,0.9029999999999999,Average,4398046512527
Exponential,12,0.6475000000000002,Worst,4398046512527
Exponential,12,0.8719999999999999,Average,4398046512527
Exponential,13,0.6805000000000001,Worst,4398046512527
